Type Objet,Commune,geo_shape,geo,Adresse
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.292916158274252, 48.8449322479448], ""type"": ""Point""}","48.8449322479448, 2.292916158274252",6F  PLACE DU COMMERCE
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.320937330498887, 48.83098176607648], ""type"": ""Point""}","48.83098176607648, 2.320937330498887",RUE DU MOULIN VERT
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3107531177263305, 48.8326444504914], ""type"": ""Point""}","48.8326444504914, 2.3107531177263305",RUE D ALESIA
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.301746188442981, 48.84845798499131], ""type"": ""Point""}","48.84845798499131, 2.301746188442981",12F  RUE ALEXANDRE CABANEL
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.2933336880367157, 48.828945515459715], ""type"": ""Point""}","48.828945515459715, 2.2933336880367157",AVENUE ALBERT BARTHOLOME
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.2906442864217373, 48.882216317492784], ""type"": ""Point""}","48.882216317492784, 2.2906442864217373",59 RUE BAYEN
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.310243230972496, 48.87943351748601], ""type"": ""Point""}","48.87943351748601, 2.310243230972496",PLACE DE LA REP DOMINICAINE
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3837029769713634, 48.868252298368354], ""type"": ""Point""}","48.868252298368354, 2.3837029769713634",11 RUE DES MARONITES
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.3079835991220246, 48.87976326917844], ""type"": ""Point""}","48.87976326917844, 2.3079835991220246",PARC MONCEAU
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.374488628627207, 48.89998683147716], ""type"": ""Point""}","48.89998683147716, 2.374488628627207",53F RUE EMILE BOLLAERT
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2624773410869694, 48.85759187965221], ""type"": ""Point""}","48.85759187965221, 2.2624773410869694",ROUTE DES LACS A PASSY
FONTAINE_BOIS,PARIS 9EME ARRONDISSEMENT,"{""coordinates"": [2.330075337078843, 48.883252959847866], ""type"": ""Point""}","48.883252959847866, 2.330075337078843",SQUARE BERLIOZ
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.408349623027812, 48.87941386302895], ""type"": ""Point""}","48.87941386302895, 2.408349623027812",AVENUE RENE FONCK
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2857638425508076, 48.862219404888734], ""type"": ""Point""}","48.862219404888734, 2.2857638425508076",RUE LE TASSE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2840853162794605, 48.862678786499536], ""type"": ""Point""}","48.862678786499536, 2.2840853162794605",CHEMIN SAN FERNANDO
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4200377493864114, 48.84322848221157], ""type"": ""Point""}","48.84322848221157, 2.4200377493864114",AVENUE DU BEL AIR
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3287750919281076, 48.88792748208486], ""type"": ""Point""}","48.88792748208486, 2.3287750919281076",AVENUE TRAVOT
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.325158960313949, 48.839894922543294], ""type"": ""Point""}","48.839894922543294, 2.325158960313949",AVENUE DE L OUEST
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.2758707067660695, 48.84035749819345], ""type"": ""Point""}","48.84035749819345, 2.2758707067660695",13F RUE DE LA MONTAGNE DE LA FAGE
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.34967230456953, 48.83299084521235], ""type"": ""Point""}","48.83299084521235, 2.34967230456953",RUE DE CROULEBARBE
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.3721263547773086, 48.89991081624743], ""type"": ""Point""}","48.89991081624743, 2.3721263547773086",ALLEE DES CARDINOUX
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.40821800791558, 48.840536450592936], ""type"": ""Point""}","48.840536450592936, 2.40821800791558",SQUARE GEORGES MELIES
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.3998071902672233, 48.882927552048294], ""type"": ""Point""}","48.882927552048294, 2.3998071902672233",SQUARE DE LA BUTTE DU CHAPEAU ROUGE
FONTNE_WALLACE,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.261037937567788, 48.839147236320464], ""type"": ""Point""}","48.839147236320464, 2.261037937567788",194  AVENUE DE VERSAILLES
FONTNE_WALLACE,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.285136111110057, 48.85873953884227], ""type"": ""Point""}","48.85873953884227, 2.285136111110057",10  BOULEVARD DELESSERT
FONTNE_WALLACE,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2776823000015023, 48.85779181181678], ""type"": ""Point""}","48.85779181181678, 2.2776823000015023",RUE DE L ANNONCIATION
FONTNE_WALLACE,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.2982835898135154, 48.88489527123674], ""type"": ""Point""}","48.88489527123674, 2.2982835898135154",112  AVENUE DE VILLIERS
FTNE_MILLENAIRE,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3201649390104255, 48.83367746017774], ""type"": ""Point""}","48.83367746017774, 2.3201649390104255",1F RUE SAINTE LEONIE
FTNE_POING_EAU,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.4111300542910383, 48.85280594662052], ""type"": ""Point""}","48.85280594662052, 2.4111300542910383",66  BOULEVARD DAVOUT
BORNE_FONTAINE,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.306201856192339, 48.83651057921518], ""type"": ""Point""}","48.83651057921518, 2.306201856192339",1 PLACE D ALLERAY
FONTAINE_2EN1,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3610775481801376, 48.89916166592009], ""type"": ""Point""}","48.89916166592009, 2.3610775481801376",RUE CHARLES HERMITE
FONTAINE_2EN1,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.374746097905391, 48.89767514044918], ""type"": ""Point""}","48.89767514044918, 2.374746097905391",50  RUE CESARIA EVORA
FONTAINE_ARCEAU,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.3865701662863548, 48.862871629522246], ""type"": ""Point""}","48.862871629522246, 2.3865701662863548",132  AVENUE DE LA REPUBLIQUE
FONTAINE_ARCEAU,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.3741576571792886, 48.88627783847406], ""type"": ""Point""}","48.88627783847406, 2.3741576571792886",45F QUAI DE LA SEINE
FONTAINE_ARCEAU,PARIS 5EME ARRONDISSEMENT,"{""coordinates"": [2.3453969832890365, 48.847017762172186], ""type"": ""Point""}","48.847017762172186, 2.3453969832890365",PLACE DU PANTHEON
FONTAINE_ARCEAU,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.3947559147212454, 48.847946505411684], ""type"": ""Point""}","48.847946505411684, 2.3947559147212454",4  PLACE DE LA NATION
FONTAINE_ARCEAU,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.378462707395677, 48.897940570742044], ""type"": ""Point""}","48.897940570742044, 2.378462707395677",20  RUE CESARIA EVORA
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4109610162424975, 48.83151107534472], ""type"": ""Point""}","48.83151107534472, 2.4109610162424975",ILE DE BERCY
FONTAINE_BOIS,PARIS 7EME ARRONDISSEMENT,"{""coordinates"": [2.2989308043010652, 48.8548924004032], ""type"": ""Point""}","48.8548924004032, 2.2989308043010652",AVENUE DU GENERAL MARGUERITTE
FONTAINE_BOIS,PARIS 7EME ARRONDISSEMENT,"{""coordinates"": [2.3017677332843705, 48.854905166902576], ""type"": ""Point""}","48.854905166902576, 2.3017677332843705",ALLEE ADRIENNE LECOUVREUR
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4227537908720844, 48.83850710325223], ""type"": ""Point""}","48.83850710325223, 2.4227537908720844",ROUTE DU LAC DE SAINT-MANDE
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3381046324628403, 48.82641668057448], ""type"": ""Point""}","48.82641668057448, 2.3381046324628403",AVENUE DE LA SIBELLE
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.322496164103434, 48.82795179902562], ""type"": ""Point""}","48.82795179902562, 2.322496164103434",22  RUE DE CHATILLON
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3121662894217607, 48.83343125133059], ""type"": ""Point""}","48.83343125133059, 2.3121662894217607",133F RUE VERCINGETORIX
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3168878325887734, 48.83019308224228], ""type"": ""Point""}","48.83019308224228, 2.3168878325887734",27F RUE JACQUIER
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.38134051610919, 48.837041046055106], ""type"": ""Point""}","48.837041046055106, 2.38134051610919",PARC DE BERCY
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.3802672201085926, 48.845201798620245], ""type"": ""Point""}","48.845201798620245, 2.3802672201085926",64F  AVENUE DAUMESNIL
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2529448229417404, 48.84712747547777], ""type"": ""Point""}","48.84712747547777, 2.2529448229417404",JARDIN DES SERRES D'AUTEUILS
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3425519390323193, 48.834295862527014], ""type"": ""Point""}","48.834295862527014, 2.3425519390323193",69 BOULEVARD ARAGO
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.339225624650321, 48.89203249308772], ""type"": ""Point""}","48.89203249308772, 2.339225624650321",25 RUE DES CLOYS
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.3868225653915522, 48.88139876720761], ""type"": ""Point""}","48.88139876720761, 2.3868225653915522",PARC DES BUTTES CHAUMONT
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2539536817184302, 48.86636660675652], ""type"": ""Point""}","48.86636660675652, 2.2539536817184302",ROUTE DE SURESNES
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.351519132577584, 48.87821346391605], ""type"": ""Point""}","48.87821346391605, 2.351519132577584",SQUARE ARISTIDE CAVAILLE COLL
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.326562995341582, 48.89397463883725], ""type"": ""Point""}","48.89397463883725, 2.326562995341582",RUE MARIA DERAISMES
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.388145007035096, 48.868945382229285], ""type"": ""Point""}","48.868945382229285, 2.388145007035096",RUE D EUPATORIA
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2889710965438566, 48.859291332831006], ""type"": ""Point""}","48.859291332831006, 2.2889710965438566",AVENUE DE NEW YORK
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.2720719737888833, 48.837515512942325], ""type"": ""Point""}","48.837515512942325, 2.2720719737888833",41F BOULEVARD DU GENERAL MARTIAL VALIN
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3312893309847693, 48.83433068951204], ""type"": ""Point""}","48.83433068951204, 2.3312893309847693",SQUARE CLAUDE NICOLAS LEDOUX
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.294176071736591, 48.88873109806869], ""type"": ""Point""}","48.88873109806869, 2.294176071736591",224  RUE DE COURCELLES
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.3749690253826463, 48.88677563691011], ""type"": ""Point""}","48.88677563691011, 2.3749690253826463",53F QUAI DE LA SEINE
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.311628136600455, 48.879502726352136], ""type"": ""Point""}","48.879502726352136, 2.311628136600455",PARC MONCEAU
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.3087839403491897, 48.87936037008941], ""type"": ""Point""}","48.87936037008941, 2.3087839403491897",PARC MONCEAU
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.3753623827359758, 48.8995510660723], ""type"": ""Point""}","48.8995510660723, 2.3753623827359758",7F RUE JACQUES DUCHESNE
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.40462976216136, 48.848107742241815], ""type"": ""Point""}","48.848107742241815, 2.40462976216136",58  RUE DE LAGNY
FONTAINE_BOIS,PARIS 3EME ARRONDISSEMENT,"{""coordinates"": [2.3628017640340078, 48.85788557199643], ""type"": ""Point""}","48.85788557199643, 2.3628017640340078",11F RUE PAYENNE
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4216999909826273, 48.82697272638626], ""type"": ""Point""}","48.82697272638626, 2.4216999909826273",ROUTE DE LA BRASSERIE
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.339306760258327, 48.889339083148975], ""type"": ""Point""}","48.889339083148975, 2.339306760258327",RUE LUCIEN GAULARD
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.330355301119455, 48.888976173624755], ""type"": ""Point""}","48.888976173624755, 2.330355301119455",PLACE NATTIER
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.2852254485674792, 48.83777136686771], ""type"": ""Point""}","48.83777136686771, 2.2852254485674792",320  RUE LECOURBE
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.396563335039244, 48.858424264334204], ""type"": ""Point""}","48.858424264334204, 2.396563335039244",CHEMIN BERNARD
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.392452943316225, 48.85945588972041], ""type"": ""Point""}","48.85945588972041, 2.392452943316225",CHEMIN SERRE
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.313107621395069, 48.83790387687787], ""type"": ""Point""}","48.83790387687787, 2.313107621395069",RUE ANDRE GIDE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2550545589007447, 48.84922292329568], ""type"": ""Point""}","48.84922292329568, 2.2550545589007447",ROUTE D AUTEUIL AUX LACS
FONTNE_WALLACE,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.291155295986372, 48.87948377105306], ""type"": ""Point""}","48.87948377105306, 2.291155295986372",6F  AVENUE DES TERNES
FONTNE_WALLACE,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.412649858428465, 48.84607969265143], ""type"": ""Point""}","48.84607969265143, 2.412649858428465",30F  AVENUE LAMORICIERE
FONTAINE_2EN1,PARIS 5EME ARRONDISSEMENT,"{""coordinates"": [2.3641956752241016, 48.84408653699866], ""type"": ""Point""}","48.84408653699866, 2.3641956752241016",BOULEVARD DE L HOPITAL
FONTAINE_ARCEAU,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3670389176759645, 48.8535561857554], ""type"": ""Point""}","48.8535561857554, 2.3670389176759645",10  RUE SAINT ANTOINE
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.3709764071653394, 48.85703481850718], ""type"": ""Point""}","48.85703481850718, 2.3709764071653394",SQUARE BREGUET-SABIN
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.280465224279579, 48.87614661463547], ""type"": ""Point""}","48.87614661463547, 2.280465224279579",29F BOULEVARD DE L AMIRAL BRUIX
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.419336802012523, 48.83465478155065], ""type"": ""Point""}","48.83465478155065, 2.419336802012523",AVENUE DAUMESNIL
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.430704037365263, 48.82726377106952], ""type"": ""Point""}","48.82726377106952, 2.430704037365263",ALLEE DES BUTTES
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.4121338913161243, 48.87060526177631], ""type"": ""Point""}","48.87060526177631, 2.4121338913161243",SQUARE EMMANUEL FLEURY
FONTAINE_BOIS,PARIS 5EME ARRONDISSEMENT,"{""coordinates"": [2.3476274338166423, 48.85182098493413], ""type"": ""Point""}","48.85182098493413, 2.3476274338166423",SQUARE VIVIANI
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.3815662550163395, 48.83533832959864], ""type"": ""Point""}","48.83533832959864, 2.3815662550163395",PARC DE BERCY
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3556448546631295, 48.83161741502168], ""type"": ""Point""}","48.83161741502168, 2.3556448546631295",PLACE D ITALIE
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3593269693773213, 48.827924047085375], ""type"": ""Point""}","48.827924047085375, 2.3593269693773213",PARC DE CHOISY
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3799619186124072, 48.82911182923573], ""type"": ""Point""}","48.82911182923573, 2.3799619186124072",15 RUE THOMAS MANN
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2536133841244603, 48.83726940233838], ""type"": ""Point""}","48.83726940233838, 2.2536133841244603",AVENUE EDOUARD VAILLANT
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.3245958357401277, 48.89413136485331], ""type"": ""Point""}","48.89413136485331, 2.3245958357401277",3F VILLA SAINTE CROIX
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.37907333426181, 48.888891671970974], ""type"": ""Point""}","48.888891671970974, 2.37907333426181",SQUARE DE BITCHE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.289548396943504, 48.86277807990613], ""type"": ""Point""}","48.86277807990613, 2.289548396943504",AVENUE ALBERT DE MUN
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.323471063518863, 48.821997757655744], ""type"": ""Point""}","48.821997757655744, 2.323471063518863",SQUARE DU SERMENT DE KOUFRA
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.3837238368325258, 48.843557547265966], ""type"": ""Point""}","48.843557547265966, 2.3837238368325258",98F  AVENUE DAUMESNIL
FONTAINE_BOIS,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.361924110279451, 48.85140213464622], ""type"": ""Point""}","48.85140213464622, 2.361924110279451",2F  QUAI DES CELESTINS
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.3159752104210467, 48.86810904128193], ""type"": ""Point""}","48.86810904128193, 2.3159752104210467",JARDIN DES CHAMPS ELYSEES
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2429203708158316, 48.849003873935004], ""type"": ""Point""}","48.849003873935004, 2.2429203708158316",ALLEE SAINT DENIS
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.3731190800471627, 48.89992982005655], ""type"": ""Point""}","48.89992982005655, 2.3731190800471627",69F RUE EMILE BOLLAERT
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.4157952952248687, 48.848521133489925], ""type"": ""Point""}","48.848521133489925, 2.4157952952248687",RUE DU COMMANDANT L HERMINIER
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.406348106527096, 48.85945319136241], ""type"": ""Point""}","48.85945319136241, 2.406348106527096",57 RUE VITRUVE
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3271152484667446, 48.88530666870364], ""type"": ""Point""}","48.88530666870364, 2.3271152484667446",6F  IMPASSE DE LA DEFENSE
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.303623912041894, 48.82508505535982], ""type"": ""Point""}","48.82508505535982, 2.303623912041894",AVENUE DE LA PORTE DE VANVES
FONTAINE_BOIS,PARIS 1ER ARRONDISSEMENT,"{""coordinates"": [2.3454988388871345, 48.862293897543246], ""type"": ""Point""}","48.862293897543246, 2.3454988388871345",ALLEE ANDRE BRETON
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.315633040259726, 48.89801762928632], ""type"": ""Point""}","48.89801762928632, 2.315633040259726",AVENUE CIMETIERE BATIGNOLLES
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.327554877786708, 48.839913938060214], ""type"": ""Point""}","48.839913938060214, 2.327554877786708",BOULEVARD EDGAR QUINET
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.3968217838969967, 48.83256415517124], ""type"": ""Point""}","48.83256415517124, 2.3968217838969967",RUE THEODORE HAMONT
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.395741282605816, 48.86189440932948], ""type"": ""Point""}","48.86189440932948, 2.395741282605816",AVENUE TRANSVERSALE 2
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.397098163880488, 48.859079888431914], ""type"": ""Point""}","48.859079888431914, 2.397098163880488",AVENUE DES ACACIAS
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.389465545431796, 48.859999687256185], ""type"": ""Point""}","48.859999687256185, 2.389465545431796",29 FACE BOULEVARD DE MENILMONTANT
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.388279269233469, 48.86189903686152], ""type"": ""Point""}","48.86189903686152, 2.388279269233469",AVENUE DU BOULEVARD
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.3116986484953075, 48.8922042674474], ""type"": ""Point""}","48.8922042674474, 2.3116986484953075",RUE GILBERT CESBRON
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.254215865344855, 48.86457940624821], ""type"": ""Point""}","48.86457940624821, 2.254215865344855",CHEMIN DE LA CROIX CATELAN
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.26022447205881, 48.85511414623057], ""type"": ""Point""}","48.85511414623057, 2.26022447205881",ALLEE DES FORTIFICATIONS
