Geo Point;Geo Shape;nom_long;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;picto ligne;latitude;longitude
48.92997102620737,2.3847588600759844;"{""coordinates"": [2.384758860075984, 48.92997102620737], ""type"": ""Point""}";Six Routes;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;48.92997102620737;2.3847588600759844
48.76337515298246,2.36779053573481;"{""coordinates"": [2.36779053573481, 48.76337515298246], ""type"": ""Point""}";Auguste Perret;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;48.76337515298246;2.36779053573481
48.840844372159204,2.549900487641346;"{""coordinates"": [2.549900487641346, 48.840844372159204], ""type"": ""Point""}";Noisy-le-Grand-Mont d'Est;RER A;A;RER;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;48.8408443721592;2.549900487641346
49.03227911091459,2.6992222536256385;"{""coordinates"": [2.699222253625639, 49.03227911091459], ""type"": ""Point""}";Dammartin-Juilly-Saint-Mard;TRAIN K;K;TRAIN;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d;49.03227911091459;2.6992222536256385
48.9253087971126,1.4434127390456775;"{""coordinates"": [1.443412739045677, 48.9253087971126], ""type"": ""Point""}";Bueil;GL;GL;TRAIN;0;0;0;0;0;SNCF;;48.9253087971126;1.4434127390456777
48.19836234231408,3.2673712003347655;"{""coordinates"": [3.267371200334765, 48.19836234231408], ""type"": ""Point""}";Sens;GL;GL;TRAIN;0;0;0;0;0;SNCF;;48.19836234231408;3.267371200334765
48.026636002074476,3.3027874650688505;"{""coordinates"": [3.30278746506885, 48.026636002074476], ""type"": ""Point""}";Saint-Julien-du-Sault;GL;GL;TRAIN;0;0;0;0;0;SNCF;;48.02663600207448;3.3027874650688505
49.187087205195866,2.459549118844453;"{""coordinates"": [2.459549118844453, 49.187087205195866], ""type"": ""Point""}";Chantilly-Gouvieux;RER D;D;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;49.187087205195866;2.459549118844453
48.84715690155799,2.278036281995908;"{""coordinates"": [2.278036281995908, 48.84715690155799], ""type"": ""Point""}";Javel;RER C;C;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;48.84715690155799;2.278036281995908
48.97459610282988,2.0486730603847483;"{""coordinates"": [2.048673060384748, 48.97459610282988], ""type"": ""Point""}";Andrésy;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;48.97459610282988;2.0486730603847483
48.89862464897339,2.2491965080151255;"{""coordinates"": [2.249196508015125, 48.89862464897339], ""type"": ""Point""}";Courbevoie;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;48.89862464897339;2.249196508015125
48.99195703589888,2.0753904501601403;"{""coordinates"": [2.07539045016014, 48.99195703589888], ""type"": ""Point""}";Conflans-Fin-d'Oise;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;48.99195703589888;2.0753904501601403
48.485514299822704,2.352193814586844;"{""coordinates"": [2.352193814586844, 48.485514299822704], ""type"": ""Point""}";La Ferté-Alais;RER D;D;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;48.485514299822704;2.352193814586844
49.01848665038226,1.1497406055270256;"{""coordinates"": [1.149740605527026, 49.01848665038226], ""type"": ""Point""}";Évreux;GL;GL;TRAIN;GL;0;0;0;0;SNCF;;49.01848665038226;1.1497406055270256
48.846157204832465,2.278400386366102;"{""coordinates"": [2.278400386366102, 48.846157204832465], ""type"": ""Point""}";Javel - André Citroën;METRO 10;10;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;48.84615720483247;2.278400386366102
48.87567210708072,2.3278422352596215;"{""coordinates"": [2.327842235259622, 48.87567210708072], ""type"": ""Point""}";Saint-Lazare;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.87567210708072;2.327842235259621
48.882972767827276,2.3446670737483;"{""coordinates"": [2.3446670737483, 48.882972767827276], ""type"": ""Point""}";Anvers;METRO 2;2;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;48.88297276782728;2.3446670737483
48.87932978868225,2.3040703912187603;"{""coordinates"": [2.30407039121876, 48.87932978868225], ""type"": ""Point""}";Courcelles;METRO 2;2;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;48.87932978868225;2.3040703912187603
48.859589655582816,2.346478183587595;"{""coordinates"": [2.346478183587595, 48.859589655582816], ""type"": ""Point""}";Châtelet;METRO 14;14;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;48.859589655582816;2.346478183587595
48.8597186619952,2.346768285736699;"{""coordinates"": [2.346768285736699, 48.8597186619952], ""type"": ""Point""}";Châtelet;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.8597186619952;2.346768285736699
48.873252746484354,2.3339466825286297;"{""coordinates"": [2.33394668252863, 48.873252746484354], ""type"": ""Point""}";Chaussée d'Antin - La Fayette;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.873252746484354;2.3339466825286297
48.87542071665263,2.32547637444705;"{""coordinates"": [2.32547637444705, 48.87542071665263], ""type"": ""Point""}";Saint-Lazare;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.87542071665263;2.32547637444705
48.852009030520556,2.36867458439179;"{""coordinates"": [2.36867458439179, 48.852009030520556], ""type"": ""Point""}";Bastille;METRO 1;1;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;48.85200903052056;2.36867458439179
48.85489056687858,2.3064034857365168;"{""coordinates"": [2.306403485736517, 48.85489056687858], ""type"": ""Point""}";École Militaire;METRO 8;8;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;48.85489056687858;2.3064034857365168
48.88355629016869,2.3333796724221587;"{""coordinates"": [2.333379672422159, 48.88355629016869], ""type"": ""Point""}";Blanche;METRO 2;2;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;48.88355629016869;2.3333796724221587
48.86940219665552,2.3538187935928794;"{""coordinates"": [2.353818793592879, 48.86940219665552], ""type"": ""Point""}";Strasbourg-Saint-Denis;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.86940219665552;2.35381879359288
48.96562485801046,2.363302264997833;"{""coordinates"": [2.363302264997833, 48.96562485801046], ""type"": ""Point""}";Alcide d'Orbigny;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;48.96562485801046;2.363302264997833
48.95582939392718,2.3019910195900777;"{""coordinates"": [2.301991019590078, 48.95582939392718], ""type"": ""Point""}";Épinay-sur-Seine;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;48.95582939392718;2.3019910195900777
48.80334774848496,2.37779123068759;"{""coordinates"": [2.37779123068759, 48.80334774848496], ""type"": ""Point""}";Germaine Tailleferre;TRAM 9;9;TRAMWAY;0;0;0;0;0;KEOLIS;;48.80334774848496;2.37779123068759
48.93576727023479,2.339571144951487;"{""coordinates"": [2.339571144951487, 48.93576727023479], ""type"": ""Point""}";L'Ile-Saint-Denis;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;48.93576727023479;2.339571144951487
48.80970399753329,2.3174491879233723;"{""coordinates"": [2.317449187923372, 48.80970399753329], ""type"": ""Point""}";Barbara;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.80970399753329;2.3174491879233723
48.806616979366716,2.077227624843006;"{""coordinates"": [2.077227624843006, 48.806616979366716], ""type"": ""Point""}";Les Portes de Saint-Cyr;TRAM 13;13;TRAMWAY;0;0;0;0;0;TRANSKEO;;48.80661697936672;2.077227624843006
48.837052612045234,2.0744435747033823;"{""coordinates"": [2.074443574703382, 48.837052612045234], ""type"": ""Point""}";Bailly;TRAM 13;13;TRAMWAY;0;0;0;0;0;TRANSKEO;;48.837052612045234;2.0744435747033823
48.91391885076652,2.081675938422832;"{""coordinates"": [2.081675938422832, 48.91391885076652], ""type"": ""Point""}";Camp des Loges;TRAM 13;13;TRAMWAY;0;0;0;0;0;TRANSKEO;;48.91391885076652;2.081675938422832
48.78721089683679,2.253169144661627;"{""coordinates"": [2.253169144661627, 48.78721089683679], ""type"": ""Point""}";Hôpital Béclère;TRAM 10;10;TRAMWAY;0;0;0;0;0;RD Bièvre;;48.78721089683679;2.253169144661627
48.77983639446138,2.2518931566215312;"{""coordinates"": [2.251893156621531, 48.77983639446138], ""type"": ""Point""}";Parc des Sports;TRAM 10;10;TRAMWAY;0;0;0;0;0;RD Bièvre;;48.77983639446138;2.2518931566215312
48.723433035455024,2.272637936363908;"{""coordinates"": [2.272637936363908, 48.723433035455024], ""type"": ""Point""}";Massy Europe;TRAM 12;12;TRAMWAY;0;0;0;0;0;SNCF;;48.723433035455024;2.272637936363908
48.70223938711072,2.2945577492421245;"{""coordinates"": [2.294557749242125, 48.70223938711072], ""type"": ""Point""}";Longjumeau;TRAM 12;12;TRAMWAY;0;0;0;0;0;SNCF;;48.70223938711072;2.2945577492421245
48.65901888279668,2.3738506210934753;"{""coordinates"": [2.373850621093475, 48.65901888279668], ""type"": ""Point""}";Amédée Gordini;TRAM 12;12;TRAMWAY;0;0;0;0;0;SNCF;;48.65901888279668;2.3738506210934758
48.62468182599698,2.4275947804437275;"{""coordinates"": [2.427594780443727, 48.62468182599698], ""type"": ""Point""}";Évry - Courcouronnes;TRAM 12;12;TRAMWAY;0;0;0;TRAM 12;0;SNCF;;48.62468182599698;2.4275947804437275
48.87456815028877,2.278256505242517;"{""coordinates"": [2.278256505242517, 48.87456815028877], ""type"": ""Point""}";Anna de Noailles​;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;48.87456815028877;2.278256505242517
48.83908975542996,2.2704582437872425;"{""coordinates"": [2.270458243787242, 48.83908975542996], ""type"": ""Point""}";Pont du Garigliano;RER C;C;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;48.83908975542996;2.2704582437872425
48.68101661634273,2.5331306565710374;"{""coordinates"": [2.533130656571037, 48.68101661634273], ""type"": ""Point""}";Boussy-Saint-Antoine;RER D;D;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;48.68101661634273;2.5331306565710374
48.75102327511976,2.2158608573516494;"{""coordinates"": [2.215860857351649, 48.75102327511976], ""type"": ""Point""}";Bièvres;RER C;C;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;48.75102327511976;2.2158608573516494
48.93230541606913,2.475674370833512;"{""coordinates"": [2.475674370833512, 48.93230541606913], ""type"": ""Point""}";Le Blanc-Mesnil;RER B;B;RER;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;48.93230541606913;2.475674370833512
